sep=;
Series;Time;Value
alertmanager;2017-03-07T03:33:44.000Z;6291456
alertmanager;2017-03-07T03:33:54.000Z;6295552
alertmanager;2017-03-07T03:34:04.000Z;6295552
alertmanager;2017-03-07T03:34:14.000Z;6295552
alertmanager;2017-03-07T03:34:24.000Z;6295552
alertmanager;2017-03-07T03:34:34.000Z;6295552
alertmanager;2017-03-07T03:34:44.000Z;6291456
alertmanager;2017-03-07T03:34:54.000Z;6291456
alertmanager;2017-03-07T03:35:04.000Z;6291456
alertmanager;2017-03-07T03:35:14.000Z;6422528
alertmanager;2017-03-07T03:35:24.000Z;6291456
alertmanager;2017-03-07T03:35:34.000Z;6422528
alertmanager;2017-03-07T03:35:44.000Z;6291456
alertmanager;2017-03-07T03:35:54.000Z;6291456
alertmanager;2017-03-07T03:36:04.000Z;6291456
alertmanager;2017-03-07T03:36:14.000Z;6291456
alertmanager;2017-03-07T03:36:24.000Z;6291456
alertmanager;2017-03-07T03:36:34.000Z;6291456
alertmanager;2017-03-07T03:36:44.000Z;6291456
alertmanager;2017-03-07T03:36:54.000Z;6291456
alertmanager;2017-03-07T03:37:04.000Z;6291456
alertmanager;2017-03-07T03:37:14.000Z;6291456
alertmanager;2017-03-07T03:37:24.000Z;6291456
alertmanager;2017-03-07T03:37:34.000Z;6291456
alertmanager;2017-03-07T03:37:44.000Z;6291456
alertmanager;2017-03-07T03:37:54.000Z;6291456
alertmanager;2017-03-07T03:38:04.000Z;6291456
alertmanager;2017-03-07T03:38:14.000Z;6291456
alertmanager;2017-03-07T03:38:24.000Z;6291456
alertmanager;2017-03-07T03:38:34.000Z;6291456
alertmanager;2017-03-07T03:38:44.000Z;6213632
alertmanager;2017-03-07T03:38:54.000Z;6213632
alertmanager;2017-03-07T03:39:04.000Z;6213632
alertmanager;2017-03-07T03:39:14.000Z;6524928
alertmanager;2017-03-07T03:39:24.000Z;6524928
alertmanager;2017-03-07T03:39:34.000Z;6283264
alertmanager;2017-03-07T03:39:44.000Z;6283264
alertmanager;2017-03-07T03:39:54.000Z;6291456
alertmanager;2017-03-07T03:40:04.000Z;6291456
alertmanager;2017-03-07T03:40:14.000Z;6291456
alertmanager;2017-03-07T03:40:24.000Z;6291456
alertmanager;2017-03-07T03:40:34.000Z;6422528
alertmanager;2017-03-07T03:40:44.000Z;6422528
cadvisor;2017-03-07T02:17:04.000Z;26734592
cadvisor;2017-03-07T02:17:14.000Z;26783744
cadvisor;2017-03-07T02:17:24.000Z;26779648
cadvisor;2017-03-07T02:17:34.000Z;26779648
cadvisor;2017-03-07T02:17:44.000Z;27250688
cadvisor;2017-03-07T02:17:54.000Z;26406912
cadvisor;2017-03-07T02:18:04.000Z;26456064
cadvisor;2017-03-07T02:18:14.000Z;26169344
cadvisor;2017-03-07T02:18:24.000Z;26034176
cadvisor;2017-03-07T02:18:34.000Z;26116096
cadvisor;2017-03-07T02:18:44.000Z;26640384
cadvisor;2017-03-07T02:18:54.000Z;26591232
cadvisor;2017-03-07T02:19:04.000Z;26546176
