sep=;
Series;Time;Value
alertmanager;2017-03-08T07:03:56.000Z;5988352
alertmanager;2017-03-08T07:04:06.000Z;6119424
alertmanager;2017-03-08T07:04:16.000Z;6119424
alertmanager;2017-03-08T07:04:26.000Z;6119424
alertmanager;2017-03-08T07:04:36.000Z;6119424
alertmanager;2017-03-08T07:04:46.000Z;5996544
alertmanager;2017-03-08T07:04:56.000Z;5996544
alertmanager;2017-03-08T07:05:06.000Z;5996544
alertmanager;2017-03-08T07:05:16.000Z;5996544
alertmanager;2017-03-08T07:05:26.000Z;5996544
alertmanager;2017-03-08T07:05:36.000Z;5996544
alertmanager;2017-03-08T07:05:46.000Z;6135808
alertmanager;2017-03-08T07:05:56.000Z;6131712
alertmanager;2017-03-08T07:06:06.000Z;6131712
alertmanager;2017-03-08T07:06:16.000Z;6131712
alertmanager;2017-03-08T07:06:26.000Z;6131712
alertmanager;2017-03-08T07:06:36.000Z;6131712
alertmanager;2017-03-08T07:06:46.000Z;6131712
alertmanager;2017-03-08T07:06:56.000Z;6131712
alertmanager;2017-03-08T07:07:06.000Z;6131712
alertmanager;2017-03-08T07:07:16.000Z;6131712
alertmanager;2017-03-08T07:07:26.000Z;6131712
alertmanager;2017-03-08T07:07:36.000Z;6025216
alertmanager;2017-03-08T07:07:46.000Z;6025216
alertmanager;2017-03-08T07:07:56.000Z;6025216
alertmanager;2017-03-08T07:08:06.000Z;6025216
alertmanager;2017-03-08T07:08:16.000Z;6025216
alertmanager;2017-03-08T07:08:26.000Z;6025216
alertmanager;2017-03-08T07:08:36.000Z;6025216
alertmanager;2017-03-08T07:08:46.000Z;6025216
alertmanager;2017-03-08T07:08:56.000Z;6025216
alertmanager;2017-03-08T07:09:06.000Z;6025216
alertmanager;2017-03-08T07:09:16.000Z;6025216
alertmanager;2017-03-08T07:09:26.000Z;6025216
alertmanager;2017-03-08T07:09:36.000Z;6025216
alertmanager;2017-03-08T07:09:46.000Z;6025216
alertmanager;2017-03-08T07:09:56.000Z;6025216
alertmanager;2017-03-08T07:10:06.000Z;6025216
alertmanager;2017-03-08T07:10:16.000Z;6156288
alertmanager;2017-03-08T07:10:26.000Z;6234112
alertmanager;2017-03-08T07:10:36.000Z;6234112
alertmanager;2017-03-08T07:10:46.000Z;6111232
alertmanager;2017-03-08T07:10:56.000Z;6111232
alertmanager;2017-03-08T07:11:06.000Z;6111232
alertmanager;2017-03-08T07:11:16.000Z;6111232
alertmanager;2017-03-08T07:11:26.000Z;6111232
alertmanager;2017-03-08T07:11:36.000Z;6111232
alertmanager;2017-03-08T07:11:46.000Z;6111232
alertmanager;2017-03-08T07:11:56.000Z;6111232
