sep=;
Series;Time;Value
cadvisor;2017-03-07T05:16:21.000Z;28872704
cadvisor;2017-03-07T05:16:31.000Z;28844032
cadvisor;2017-03-07T05:16:41.000Z;29593600
cadvisor;2017-03-07T05:16:51.000Z;29241344
cadvisor;2017-03-07T05:17:01.000Z;29122560
cadvisor;2017-03-07T05:17:11.000Z;29192192
cadvisor;2017-03-07T05:17:21.000Z;28991488
cadvisor;2017-03-07T05:17:31.000Z;28852224
cadvisor;2017-03-07T05:17:41.000Z;29483008
cadvisor;2017-03-07T05:17:51.000Z;29175808
cadvisor;2017-03-07T05:18:01.000Z;27090944
cadvisor;2017-03-07T05:18:11.000Z;26787840
cadvisor;2017-03-07T05:18:21.000Z;26796032
cadvisor;2017-03-07T05:18:31.000Z;26644480
cadvisor;2017-03-07T05:18:41.000Z;27582464
cadvisor;2017-03-07T05:18:51.000Z;27090944
cadvisor;2017-03-07T05:19:01.000Z;27185152
cadvisor;2017-03-07T05:19:11.000Z;26927104
ecstatic_visvesvaraya;2017-03-07T04:48:01.000Z;70619136
ecstatic_visvesvaraya;2017-03-07T04:48:11.000Z;70619136
ecstatic_visvesvaraya;2017-03-07T04:48:21.000Z;70619136
ecstatic_visvesvaraya;2017-03-07T04:48:31.000Z;70619136
ecstatic_visvesvaraya;2017-03-07T04:48:41.000Z;374472704
ecstatic_visvesvaraya;2017-03-07T04:48:51.000Z;389898240
ecstatic_visvesvaraya;2017-03-07T04:49:01.000Z;414457856
ecstatic_visvesvaraya;2017-03-07T04:49:11.000Z;392773632
ecstatic_visvesvaraya;2017-03-07T04:49:21.000Z;410329088
ecstatic_visvesvaraya;2017-03-07T04:49:31.000Z;409903104
ecstatic_visvesvaraya;2017-03-07T04:49:41.000Z;409735168
ecstatic_visvesvaraya;2017-03-07T04:49:51.000Z;409665536
ecstatic_visvesvaraya;2017-03-07T04:50:01.000Z;409636864
ecstatic_visvesvaraya;2017-03-07T04:50:11.000Z;409620480
ecstatic_visvesvaraya;2017-03-07T04:50:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:50:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:50:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:50:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:51:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:51:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:51:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:51:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:51:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:51:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:52:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:52:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:52:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:52:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:52:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:52:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:53:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:53:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:53:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:53:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:53:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:53:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:54:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:54:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:54:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:54:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:54:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:54:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:55:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:55:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:55:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:55:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:55:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:55:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:56:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:56:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:56:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:56:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:56:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:56:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:57:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:57:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:57:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:57:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:57:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:57:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:58:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:58:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:58:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:58:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:58:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:58:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:59:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:59:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:59:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:59:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:59:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T04:59:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:00:01.000Z;409604096
