sep=;
Series;Time;Value
alertmanager;2017-03-08T06:44:49.000Z;5902336
alertmanager;2017-03-08T06:44:59.000Z;5902336
alertmanager;2017-03-08T06:45:09.000Z;6033408
alertmanager;2017-03-08T06:45:19.000Z;6029312
alertmanager;2017-03-08T06:45:29.000Z;6029312
alertmanager;2017-03-08T06:45:39.000Z;5906432
alertmanager;2017-03-08T06:45:49.000Z;5906432
alertmanager;2017-03-08T06:45:59.000Z;5906432
alertmanager;2017-03-08T06:46:09.000Z;5898240
alertmanager;2017-03-08T06:46:19.000Z;5898240
alertmanager;2017-03-08T06:46:29.000Z;5898240
alertmanager;2017-03-08T06:46:39.000Z;5898240
alertmanager;2017-03-08T06:46:49.000Z;5898240
alertmanager;2017-03-08T06:46:59.000Z;5898240
alertmanager;2017-03-08T06:47:09.000Z;5898240
alertmanager;2017-03-08T06:47:19.000Z;5898240
alertmanager;2017-03-08T06:47:29.000Z;5898240
alertmanager;2017-03-08T06:47:39.000Z;5898240
alertmanager;2017-03-08T06:47:49.000Z;5898240
alertmanager;2017-03-08T06:47:59.000Z;5898240
alertmanager;2017-03-08T06:48:09.000Z;5898240
alertmanager;2017-03-08T06:48:19.000Z;5898240
alertmanager;2017-03-08T06:48:29.000Z;5898240
alertmanager;2017-03-08T06:48:39.000Z;5898240
alertmanager;2017-03-08T06:48:49.000Z;5898240
alertmanager;2017-03-08T06:48:59.000Z;5898240
alertmanager;2017-03-08T06:49:09.000Z;5898240
alertmanager;2017-03-08T06:49:19.000Z;5898240
alertmanager;2017-03-08T06:49:29.000Z;5898240
alertmanager;2017-03-08T06:49:39.000Z;5898240
alertmanager;2017-03-08T06:49:49.000Z;5898240
alertmanager;2017-03-08T06:49:59.000Z;5898240
alertmanager;2017-03-08T06:50:09.000Z;5898240
alertmanager;2017-03-08T06:50:19.000Z;5898240
alertmanager;2017-03-08T06:50:29.000Z;5898240
alertmanager;2017-03-08T06:50:39.000Z;6000640
